code,product_name,brands,categories,ingredients_text,allergens,labels,countries,serving_size,nutriscore_grade,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
5010455063135,Soothers Cherry,"Soothers,Halls",lozenger,"Glucose syrup, sugar glucose-fructose syrup, stabiliser (glycerol), acids (lactic acid, citric acid), concentrated cherry juice (0.4 %)*, colours (anthocyanins, paprika extract), acidity regulators (sodium lactate, potassium citrates), flavourings, emulsifier (lecithins).* Equivalent to 2.2% fruit juice.",,,"united kingdom, united states",100 g,,375.0,0.0,0.0,93.5,77.0,,0.0,
5010477337177,Special Muesli,Jordans,"plant based foods and beverages, plant based foods, breakfasts, cereals and potatoes, cereals and their products, breakfast cereals, cereals with fruits, mueslis, mueslis with fruits","Wholegrain Cereals (59%) (OAT Flakes, WHEAT Flakes, Toasted WHEAT Flakes), Dried Fruit & Nuts (30%) (Raisins, Sultanas, Chopped Dried Apricots, Dried Apple Slices, Toasted Coconut Chips, Chopped Roasted HAZELNUTS, Sliced ALMONDS), BARLEY Flakes, Sunflower Seeds","gluten, nuts","no preservatives, no added sugar","france, spain",,a,362.0,7.2,2.0,59.6,17.2,8.8,10.2,0.03
5010477367013,Popped Oat Crunch,Jordans,"plant based foods and beverages, plant based foods, breakfasts, cereals and potatoes, cereals and their products, breakfast cereals, chocolate cereals, mueslis, mueslis with chocolate","NUTRE TYPICAL VALUE Energy Wholegrain Cereals (64%) (OAT Flakes, Rice Flour, WHEAT Flour, OAT Flour), Sugar, Sunflower Oil, Chicory Root Fibre, Dark Chocolate (3%) (Cocoa Solids: 44.8% Minimum (Sugar, Cocoa Mass, Cocoa Fat Butter, Emulsifier (SOYA Lecithin)), Fat Reduced Cocoa Powder (2.5%), Puffed Cereals (2%) (WHEAT, OAT), Glucose Syrup, Natural Flavouring, Antioxidant (Tocopherol-rich Extract). ALLERGY ADVICE:",,vegetarian,united kingdom,1 portion (35 g),b,145.0,3.9,0.6,23.0,6.9,4.1,3.0,0.01
5010482415853,Perfect Mash,Iceland,,"potato (86%), milk (10%), butter (milk) (3.5%), salt, white pepper. which saturates pohydrate ich sugars cate 800w full power allergy advice: for allergen, see underlined ingredients in bold. also, may contain wheat. suitable for vegetarians e 700g 5 minutes perfect mash: mashed potat",milk,,ireland,,,105.9,4.4,2.9,13.7,0.3,2.3,1.7,0.6
5010482632809,Breaded chicken nuggets,Iceland,"meats and their products, meat preparations, meats, chicken and its products, poultries, chicken preparations, breaded products, chickens, cooked poultries, cooked chicken, poultry nuggets, breaded chicken","flour, dextrose, salt, yeast), rapeseed oil, salt, wheat gluten, sugar, yeast extract, garlic powder, onion powder, white pepper, dried sage.",,,france,,a,256.0,13.3,1.6,18.3,1.6,5.8646,15.3,0.8
5010482789572,Breaded Katsu Chicken Breast Fillets,Iceland,"meats and their products, meat preparations, chicken and its products, chicken preparations, breaded products, breaded chicken","Marinated Chicken Breast Fillets with added water (45%) (Chicken Breast Fillet (83%), Water, Modified Corn Starch, Salt, Acidity Regulator (Sodium Citrates), Stabiliser (Sodium Carbonates)), Katsu Sauce (30%) (Water, Coconut Cream, Rapeseed Oil, Onion, Cornflour, Sugar, Ground Coriander, Ginger, Tomato Purée, Lemon Juice, Galangal, Ground Turmeric, Lemon Grass, Yeast Extract (contains Barley), Mustard Powder, Garlic Purée, Onion Powder, Gram Flour, Salt, Stabiliser (Xanthan Gum), Ground Cumin, Chilli Powder, Fenugreek Powder, Star Anise, Colour (Plain Caramel), Ground Black Pepper, Garlic Powder, Ground Fennel, Glucose, Poppy Seeds, White Vinegar, Soy Beans, Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Niacin, Iron, Thiamin)), Breadcrumbs (Wheat Flour, Salt, Yeast), Water, Wheat Flour, Rapeseed Oil, Desiccated Coconut, White Rice Flakes, Wheat Starch, Sugar, Dried Coriander Leaf, Dried Onion, Dried Garlic, Wheat Gluten, Flavouring, Salt, Turmeric Powder, Ginger Powder, Cumin Powder, Chilli Powder, Fenugreek Powder, Coriander Powder, Fennel.","gluten, mustard, soybeans",,united kingdom,,c,183.0,8.3,1.0,14.2,2.3,1.6,12.1,1.3
5010482833879,Sweet and sour chicken noodles,Iceland,chicken noodles,"Noodles (18%) (water, durum wheat semolina, turmeric), cooked marinated chicken (18%) (chicken breast (92%), soy sauce (soya beans, water, salt, wheat), garlic paste, potato starch, onion powder, mushroom powder, ginger paste), water, carrot (10%), roasted red pepper (10%), water chestnuts (8%), roasted onion (5%), dark soy sauce (water, sugar, soya beans, roasted wheat, salt), flavoured syrup (water, acid (phosphoric acid), flavourings (including caffeine), acidity regulator (sodium citrates), sweeteners (acesulfame k, sucralose), preservative (sodium benzoate)), red pepper, yellow pepper, rice vinegar, tomato paste, garlic purée, ginger purée, maize starch, vegetable bouillon (yeast extract (barley), carrot concentrate, mushroom concentrate, onion powder, onion concentrate, salt, parsnip powder, water), colour (paprika extract), stabiliser (xanthan gum), yeast extract (barley), tomato powder, garlic powder, antioxidant (citric acid), salt.",,,united kingdom,1 serving (100 g),a,76.0,0.7,0.1,10.7,3.2,1.0,6.4,0.3
5010511479535,Magic mix,,"snacks, sweet snacks, confectioneries, candies",l42617 end mar2022 10771213:22,,"not advised for specific people, not recommended for children under 3 years",united kingdom,,,335.0,0.20000000298023,0.20000000298023,76.0,49.0,,5.0,
5010525010182,Choco crackles,Morrisons,"plant based foods and beverages, plant based foods, breakfasts, cereals and potatoes, cereals and their products, breakfast cereals","Rice, Sugar, Milk chocolate (6%) (sugar, cocoa mass, dried whole milk, cocoa butter, whey powder (milk), dried skimmed milk, emulsifier (soya lecithins), flavouring), Fat reduced cocoa powder, Calcium carbonate, Dextrose, Salt, Barley malt extract, Flavourings, Iron, Niacin, Pantothenic acid (B5), Thiamin (B1), Riboflavin (B2), Vitamin B6, Folic acid, Vitamin D, Vitamin B12.","milk, soybeans",,united kingdom,1 serving (30 g),d,384.0,2.7,1.4,81.4,16.8,2.6,7.3,0.52
5010525099866,Mushroom stroganoff & rice,Morrisons,"meals, rice dishes, microwave meals","Peas, Portobello mushrooms (14%), Long grain rice, Button mushroom (10%), Onion, Chestnut mushroom (7%), Coconut extract, Cauliflower, Water, White wine (alcohol), Rapeseed oil, Acacia gum fibre, Wild rice, Garlic purée, Herbs, Mushroom concentrate, Garlic, Lemon juice, Salt, Spices, Cornflour Onion juice concentrate, Porcini mushroom powder, Sugar, traces (nuts, peanuts, sesame seed)",,"vegetarian, vegan",united kingdom,,a,118.0,4.5,1.6,15.2,1.1,2.6,2.9,0.39
5010525116204,Morrisons Free From Grated Melty Alternative to Mozzarella,Morrisons,"beverages and beverages preparations, plant based foods and beverages, beverages, dairy substitutes, milk substitutes, plant based beverages, plant based milk alternatives, free from","Water, Coconut oil (26%), Modified potato starch, Gluten free oat fibre, Maize starch, Salt, Modified maize starch, Calcium citrates, Thickeners (carrageenan, guar gum), Acidity regulators (lactic acid, sodium lactate), Flavourings, Colour (carotenes). ALLERGY ADVICE",,"no gluten, vegetarian, vegan",united kingdom,,e,313.0,25.9,21.6,18.3,0.1,3.2,0.1,1.44
5010525187631,Morrisons the best chunky cod fillets,Morrisons,"seafood, fishes and their products, breaded products, fish preparations, breaded fish","Cod (fish) (68%), Wheat flour (wheat flour, calcium carbonate, iron, niacin, thiamin), Rapeseed oil, Water, Wheat gluten, Wheat starch, Salt, Dried Wheatgerm Sourdough (wheatgerm, wheat flour), Yeast, Rice flour, Raising agents (diphosphates, sodium carbonates, ammonium carbonates), Onion powder, Garlic powder, Paprika, Yeast extract, Black pepper extract.",fish,,united kingdom,,a,161.0,5.8,0.5,11.9,0.5,0.6,15.0,0.71
5010525207445,Cheese,Morrisons,"dairies, fermented foods, fermented milk products, cheeses, cow cheeses, cheeses from the united kingdom, cheeses from england, cheddar cheese",Mature white Cheddar.,,,united kingdom,30.0g,,393.0,32.2999992370605,20.5,2.29999995231628,0.100000001490116,,23.2000007629395,
5010525272412,Takeaway Cheesy Garlic Bread,Morrisons,"snacks, salty snacks, appetizers, garlic breads","236ge Wheat flour, Water, Mozzarella cheese (milk) (14%), Rapeseed oil, Butter (milk) (4%), Garlic (3%), Cheddar cheese (milk) (2%), Pea starch, Salt, Yeast, Herbs, Dextrose, Spices. ! ALLERGY ADVICE For allergens, including cereals containing gluten, see ingredients in bold. May also contain celery. Nutrition Typical values (as consumed) per 100g per 1/2 pizza (111g Energy 1457kJ/",milk,,united kingdom,0.5 pizza (111 g),c,346.846846846847,12.7927927927928,5.94594594594595,45.9459459459459,2.16216216216216,1.98198198198198,11.0810810810811,0.288288288288288
5010525289168,Chicken Mince,Morrisons,chicken mince,MARKET Morrisons STREET BRITISH Chicken Mince TRACTOR RED CERTIFIED STANDARDS Typically Less Than 5% Fat Use by 04 JAN Keep refrigerated 10 07:46 362 Price 4 Weight 500 g ת 010525289168,,,united kingdom,1 portion (100 g),a,106.0,2.7,0.7,0.2,0.1,0.5,19.9,0.1375
5010525315584,"Fior ltte Mozzarella, Cherry Tomato and Basil Pesto Pizza",Morrisons - The Best,"meals, pizzas pies and quiches, pizzas","Wheat flour (wheat flour, calcium, folic acid, iron, niacin, thiamin), Mozzarella cheese (milk) (15%), Water, Fior di Latte cheese (milk) (9%), Tomato, Semi-dried tomatoes (7%) (cherry tomato, canola oil, salt, garlic, oregano), Tomato passata, Pesto sauce (4%) (rapeseed oil, basil, sunflower oil, medium fat hard cheese (milk), wheat flour, salt, garlic purée, wheat protein), Tomato purée, Rapeseed oil, Salt, Extra virgin olive oil, Yeast, Sugar, Cornflour, Basil, Garlic purée, Black pepper, Acidity regulator (citric acid, Enzymes (wheat)",milk,,united kingdom,1 pizza (258 g),d,243.023255813953,9.8062015503876,3.87596899224806,28.4883720930233,4.84496124031008,1.43410852713178,9.45736434108527,0.88468992248062
5010525363721,The Best Thai Style Green Chicken Curry,Morrisons,"meals, microwave meals","Cooked jasmine rice (41%) (water, jasmine rice, lime leaf), Chargrilled marinated chicken (20%) (chicken breast, maize starch, ginger purée, salt, lemongrass, coriander powder, lime leaf, flavouring), Water, Coconut extract, Green bean, Green chilli purée, Herbs, Lemongrass, Garlic purée, Sugar, Rapeseed oil, Ginger purée, Anchovy extract (fish), Crispy fried onion (palm oil, wheat flour, onion, salt), Lime juice, Cornflour, Lime leaf, Sunflower oil, Salt, Maltodextrin, Shallot purée, Galangal purée, Spices, Lemongrass purée, Tamarind paste, Flavouring, Gelling agent (pectins), Lime peel, Yeast extract, Chicken extract, Dried onion, Molasses. ALLERGY ADVICE",fish,,united kingdom,1 portion (400 g),a,137.0,4.0,2.0,17.2,0.2,0.9,7.5,0.0013
5010693601229,Rasberry flavour iced smoothie,Del Monte,"desserts, frozen foods, frozen desserts, ice pops","Water, Raspberry Puree (26%), Sugar, Glucose Syrup, Raspberry Juice from Concentrate (4.5%), Blackcurrant Puree, Fructose, Colours (Beetroot Red, Anthocyanins, Curcumin), Stabilisers (Methylcellulose, Guar Gum, Locust Bean Gum, Cellulose Gum, Pectin), Emulsifier (Mono - and Diglycerides of Fatty Acids), Acid (Citric Acid), Dextrose, Flavouring. May contain traces of peanuts, nuts and milk. Suitable for vegetarians and vegans. The colours in this product may stain. Keep Frozen. Store at - 18°C. Best Before End: See side of pack. Frozen product. Do not refreeze after thowing DE Himb Anth Cellu (Citro Für V",,"vegetarian, vegan, the vegan society",united kingdom,90ml,c,86.0,0.3,0.3,20.0,17.0,0.0,0.4,0.0
5010801005000,ENVERIESUE Ki HAM SOPOCKA SMOKED PORK LO PORK 94 P,Krakus,"meats and their products, pork and its products, pork prepared","Pork (94 %), Salt, Stabilisers: E451, E452 Dextrose, Antioxidant: E301, Preservative E250. Allergy advice: May contain cereals containing gluten, soya, milk (including lactose), celery and mustard. Packaged in a Protective Atmosphere [SE] Rökt och skivad kotlettrad av gris. Ingredienser: griskött (94 %), salt stabiliseringsmedel: E 451, E 452 glukos, antioxidationsmedel: E 301, Konserveringsmedel: E 250. Kan innehålla spår av spannmål som innehåller gluten, soja, mjölk (inklusive laktas), selleri, senapsfrön. Förpackad i en skyddande atmosfär Norwich, NR1 3PA 5 010801 005000&quot;&gt; Lot No.:",milk,,united kingdom,,,125.0,3.9,1.6,0.4,0.3,,22.0,
5010909000907,Shortbread fingers,Campbells,"snacks, sweet snacks, biscuits and cakes, biscuits, shortbread cookies, shortbread","Ingrédients: Farine de blé (enrichie en calcium, fer, vitamines Bl et B3), Beurre 28% (lait)., Sucre, Lait entier en poudre, Sel, Poudre à lever (bicarbonate de sodium (E500)). Pour les allergènes, voir ingrédients indiqués caractères gras.",,,spain,100g,e,503.0,25.3,15.1,63.9,21.3,,6.2,0.7
5010928050006,Amoy Straight To Wok Ribbon Rice Noodles,Amoy,rice noodles,"Eau, riz (37%), fécule de pomme de terre, correcteur d'acidité - acide lactique, orge amylase.",,,france,,b,129.0,0.1,0.1,31.2,2.1,0.9,0.6,0.1
5011038134136,Brânză Cheddar maturată din lapte de vacă,Kerrygold,"dairies, fermented foods, fermented milk products, cheeses, cow cheeses, cheeses from the united kingdom, cheeses from england, cheddar cheese","Pasteurised cow's MILK, salt, cheese cultures, vegetarian rennet. Fat in dry matter. min 43%.",milk,green dot,"france, romania",,d,416.0,34.9,21.7,0.1,0.1,,25.4,1.9
5011061153074,SOUR JELLY BEANS,DROPZZ,,"Azúcar, almíbar de glucosa, almidon modificado, agua, ácido fumariat ácido málico, saborizantes artificiales, ácido citrico, cera carnauba, colorantes: AMAREI CREPUSCULO, TARTRAZINA brillante FCF.",,,brazil,18g,,394.0,0.0,,97.0,65.1,,0.0,0.04
5011100652841,Irish Creamery Butter,Tesco,"dairies, fats, spreads, spreadable fats, animal fats, dairy spreads, milkfat, butters","Butter (Milk), Salt (1.8%).",milk,salted,ireland,10g,e,734.0,81.0,53.5,0.8,0.8,0.0,0.5,1.8
5011308505017,Pataks Tikka Sauce 450g,Patak's,"condiments, sauces, indian sauces, tikka masala sauce","water, tomato (15%), yogurt (milk) (6%), concentrated tomato purée (4%), single cream (milk) 00 tikka masala sauce. a cream and tomato o based sauce with onion, cumin and coriander. tikka masala sauce. a cream and tomato based sauce with onion, cumin and coriander (3.5%), rapeseed oil, modified maize starch, ground spices (2%) [spices, cumin (0.5%), coriander (0.5%), sugar, dried onion (1.5%), garlic purée, ginger purée, salt, acid (lactic acid), paprika extract, cumin seed, dried coriander leaf. guarantee: if you haven't enjoyed this product, please contact us quoting the code on the lid. your statutory rights are not affected. ab world foods ltd., leigh, wn7 5rs, uk. uk: 0800 0195 617 roi: 0044 800 0195 617 5 &quot;011308 505017 lea501 q05",milk,,"belgium, france, united kingdom",1 portion (100 g),c,71.0,3.2,1.0,8.3,4.4,,1.6,0.61
5011308505123,Tikka Masala hot&spicy,Patak's,"condiments, sauces, indian sauces, tikka masala sauce","Eau, tomate (17%), oignon, yaourt (lait)(7%), crème (lait)(7%), huile de colza, épices moulus (épices, coriandre [0.5%]), amidon de maïs modifié, concentré de tomate (1.5%), sucre, purée de gingembre, piments rouges séchés concassés (0.5%), jus de citron (0.3%), graines de cumin, acidifiants (acide lactique, acide acétique), extrait de paprika, graines de coriandre concassées, poivre noir concassé, feuilles de coriandre séchées, poudre de moutarde, arôme naturel de feuilles de coriandre.",milk,no gluten,switzerland,,c,93.0,6.8,1.4,7.0,4.1,0.6433875,1.7,0.76
5011403997670,Real Lancashire Eccles Cakes,Lancashire Eccles Cake Ltd,"snacks, sweet snacks, biscuits and cakes, cakes","Vine Fruits (Raisins, Currants) (42%), Flour (Wheat Flour, Calcium, Iron, Niacin, Thiamin, Wheat Gluten), Butter (Milk) (11%), Vegetable Oil (Palm, Rapeseed), Sugar, Invert Sugar Syrup, Water, Margarine, Skimmed Milk Powder, Salt, Baking Powder (Wheat).","gluten, milk",vegetarian,"france, united kingdom",50g,e,426.0,18.2,9.7,60.2,37.9,,4.0,0.37
5011476102131,curiously cinnamon,Nestlé,"plant based foods and beverages, plant based foods, breakfasts, cereals and potatoes, cereals and their products, breakfast cereals, extruded cereals","Whole Grain Wheat (37.3%), Rice Flour (28.1%), Sugar, Sunflower Oil, Glucose Syrup, Calcium Carbonate, Maize Starch, Salt, Cinnamon (0.3%), Emulsifier: Sunflower Lecithin, Antioxidant: Tocopherols, Roasted Barley Malt Extract, Natural Flavouring, Colour: Annatto Norbixin, Iron, Vitamin B3, B5, D, B6, B1, B2, B9. ALLERGY ADVICE: For allergens, including cereals containing gluten, see ingredients in bold. May also contain Milk, Peanuts and other Nuts.",gluten,,"france, united kingdom",1 serving (30 g),c,412.0,9.0,1.0,73.4,24.0,6.4,6.1,0.7875
5012035963866,TangfasTricks - Halloween Edition,Haribo,"snacks, sweet snacks, confectioneries, candies, gummi candies, acid gummy candies","oi pac store away from heat and humidity. average adulit (8 400 kl/2 000 k reference intake of always recycle where /05 possible, or bin it pp ro fizzy fruit flavour coua a ravour and swet fo 068 ft cola and sweet fon dectiose, ad's de altium dtates, odun nd plant conce trats oms with some extra malate: taram caramelsed a syrup",,,ireland,25 g,d,346.0,0.5,0.1,80.0,50.0,,6.6,0.03
